sample,colDate,plot,stratum,regen_age,numPols,polGroup,polSpecies,polGenus,ASV,plantFamily,plantGenus,relAbund,weight,weight_100,weight_1000,weight_10000
UD22_1577,4/11/2023,CA60,Understory,0,2,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Emilia_sonchifolia,Asteraceae,Emilia,0.201323372,2,20,201,2013
UD22_1573,4/11/2023,CA60,Understory,0,10,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Emilia_sonchifolia,Asteraceae,Emilia,0.172959724,2,17,173,1730
UD22_1591,4/11/2023,CA60,Understory,0,3,Apidae_Meliponini,Partamona_sp,Partamona,Emilia_sonchifolia,Asteraceae,Emilia,0.111564973,1,11,112,1116
UD22_1598,4/11/2023,CA60,Understory,0,2,Apidae_Meliponini,Tetragonisca_buchwaldi,Tetragonisca,Emilia_sonchifolia,Asteraceae,Emilia,0.245719256,2,25,246,2457
UD22_1593,4/11/2023,CA60,Understory,0,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Emilia_sonchifolia,Asteraceae,Emilia,0.113748657,1,11,114,1137
UD22_1549,4/11/2023,PA56,Understory,0,6,Apidae_Meliponini,Trigona_ferricauda,Trigona,Emilia_sonchifolia,Asteraceae,Emilia,0.128060976,1,13,128,1281
BAU_0202,29/03/2023,PR33,Understory,1,2,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Emilia_sonchifolia,Asteraceae,Emilia,0.239879133,2,24,240,2399
UD22_1604,4/11/2023,CA60,Understory,0,6,Apidae_Meliponini,Cephalotrigona_sp,Cephalotrigona,Emilia_spc,Asteraceae,Emilia,0.273723416,3,27,274,2737
UD22_1605,4/11/2023,CA60,Understory,0,2,Apidae_Meliponini,Nannotrigona_mellaria,Nannotrigona,Emilia_spc,Asteraceae,Emilia,0.581442114,6,58,581,5814
UD22_1602,4/11/2023,CA60,Understory,0,4,Apidae_Meliponini,Nannotrigona_tristella,Nannotrigona,Emilia_spc,Asteraceae,Emilia,0.587578391,6,59,588,5876
UD22_1577,4/11/2023,CA60,Understory,0,2,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Emilia_spc,Asteraceae,Emilia,0.422369264,4,42,422,4224
UD22_1573,4/11/2023,CA60,Understory,0,10,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Emilia_spc,Asteraceae,Emilia,0.417130366,4,42,417,4171
UD22_1591,4/11/2023,CA60,Understory,0,3,Apidae_Meliponini,Partamona_sp,Partamona,Emilia_spc,Asteraceae,Emilia,0.273474598,3,27,273,2735
UD22_1600,4/11/2023,CA60,Understory,0,6,Apidae_Meliponini,Tetragona_perangulata,Tetragona,Emilia_spc,Asteraceae,Emilia,0.248196909,2,25,248,2482
UD22_1598,4/11/2023,CA60,Understory,0,2,Apidae_Meliponini,Tetragonisca_buchwaldi,Tetragonisca,Emilia_spc,Asteraceae,Emilia,0.422946617,4,42,423,4229
UD22_1593,4/11/2023,CA60,Understory,0,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Emilia_spc,Asteraceae,Emilia,0.254027927,3,25,254,2540
BAU_0228,6/4/2023,CA62,Understory,0,2,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Emilia_spc,Asteraceae,Emilia,0.121513149,1,12,122,1215
UD22_1549,4/11/2023,PA56,Understory,0,6,Apidae_Meliponini,Trigona_ferricauda,Trigona,Emilia_spc,Asteraceae,Emilia,0.23471539,2,23,235,2347
BAU_0202,29/03/2023,PR33,Understory,1,2,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Emilia_spc,Asteraceae,Emilia,0.350852836,4,35,351,3509
BAU_0315,31/03/2023,CR02,Understory,7,1,Apidae_Meliponini,Ptilotrigona_occidentalis,Ptilotrigona,Eschweilera_rimbachii,Lecythidaceae,Eschweilera,0.130511628,1,13,131,1305
BAU_0192,15/04/2023,OG45,Understory,NA,1,Apidae_Meliponini,Partamona_sp,Partamona,Eschweilera_rimbachii,Lecythidaceae,Eschweilera,0.102704699,1,10,103,1027
BAU_0312,24/03/2023,PR19,Understory,5,2,Apidae_Meliponini,Scaptotrigona_(Gymnotrigona)_sp,Scaptotrigona,Eschweilera_rimbachii,Lecythidaceae,Eschweilera,0.720651846,7,72,721,7207
BAU_0201,29/03/2023,PR33,Understory,1,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Eschweilera_rimbachii,Lecythidaceae,Eschweilera,0.265249422,3,27,265,2652
BAU_0219,31/03/2023,PA55,Understory,0,18,Apidae_Meliponini,Tetragona_perangulata,Tetragona,Eugenia_crassimarginata,Myrtaceae,Eugenia,0.247530625,2,25,248,2475
BAU_0228,6/4/2023,CA62,Understory,0,2,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Eugenia_multirimosa,Myrtaceae,Eugenia,0.10341922,1,10,103,1034
BAU_0259,26/03/2023,OG41,Understory,NA,10,Apidae_Meliponini,Trigona_silvestriana,Trigona,Eugenia_oerstediana,Myrtaceae,Eugenia,0.110516373,1,11,111,1105
UD22_1304,2/6/2023,CR04,Understory,20,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Exarata_chocoensis,Schlegeliaceae,Exarata,0.106795121,1,11,107,1068
UD22_0166,24/04/2022,OG51,Canopy,NA,2,Apidae_Meliponini,Nannotrigona_tristella,Nannotrigona,Fabaceae_spc,Fabaceae,Fabaceae spc,0.618725711,6,62,619,6187
UD22_1620,18/11/2023,OG37,Understory,NA,5,Apidae_Meliponini,Trigona_nigerrima,Trigona,Ficus_maxima,Moraceae,Ficus,0.231052557,2,23,231,2311
UD22_1639,18/11/2023,OG37,Understory,NA,3,Apidae_Meliponini,Trigona_silvestriana,Trigona,Ficus_maxima,Moraceae,Ficus,0.255303986,3,26,255,2553
UD22_1597,14/10/2023,OG40,Understory,NA,14,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Ficus_maxima,Moraceae,Ficus,0.231563626,2,23,232,2316
UD22_0820,21/11/2022,OG45,Understory,NA,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Ficus_maxima,Moraceae,Ficus,0.118072748,1,12,118,1181
BAU_0243,31/03/2023,PA55,Understory,0,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Ficus_maxima,Moraceae,Ficus,0.149816025,1,15,150,1498
UD22_1715,17/11/2023,CR01,Understory,5,2,Apidae_Meliponini,Trigona_silvestriana,Trigona,Ficus_pertusa,Moraceae,Ficus,0.101167999,1,10,101,1012
UD22_1627,4/11/2023,CR03,Understory,4,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Ficus_pertusa,Moraceae,Ficus,0.201191323,2,20,201,2012
BAU_0252,20/04/2023,CR09,Understory,5,4,Apidae_Meliponini,Trigona_silvestriana,Trigona,Ficus_pertusa,Moraceae,Ficus,0.107020239,1,11,107,1070
UD22_1293,21/05/2023,OG41,Canopy,NA,1,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Fleischmannia_pycnocephala,Asteraceae,Fleischmannia,0.100373592,1,10,100,1004
UD22_1307,24/03/2023,OG42,Understory,NA,1,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Fleischmannia_pycnocephala,Asteraceae,Fleischmannia,0.113495301,1,11,113,1135
UD22_1585,4/11/2023,CA60,Understory,0,2,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Garcinia_madruno,Clusiaceae,Garcinia,0.376258078,4,38,376,3763
BAU_0228,6/4/2023,CA62,Understory,0,2,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Garcinia_madruno,Clusiaceae,Garcinia,0.110958357,1,11,111,1110
BAU_0293,17/03/2023,CA63,Understory,0,1,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Garcinia_madruno,Clusiaceae,Garcinia,0.18769272,2,19,188,1877
BAU_0319,31/03/2023,CR02,Understory,7,3,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Garcinia_madruno,Clusiaceae,Garcinia,0.175775552,2,18,176,1758
BAU_0323,4/4/2023,CR05,Understory,11,1,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Garcinia_madruno,Clusiaceae,Garcinia,0.117745071,1,12,118,1177
UD22_0364,23/05/2022,OG38,Canopy,NA,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Garcinia_madruno,Clusiaceae,Garcinia,0.214296192,2,21,214,2143
UD22_0276,5/4/2022,OG40,Canopy,NA,4,Apidae_Meliponini,Trigonisca_cf_buyssoni,Trigonisca,Garcinia_madruno,Clusiaceae,Garcinia,0.234933908,2,23,235,2349
BAU_0262,26/03/2023,OG41,Understory,NA,2,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Garcinia_madruno,Clusiaceae,Garcinia,0.344782857,3,34,345,3448
UD22_0081,4/4/2022,OG42,Understory,NA,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Garcinia_madruno,Clusiaceae,Garcinia,0.15343457,2,15,153,1534
UD22_1728,28/11/2023,OG43,Understory,NA,2,Apidae_Meliponini,Trigona_silvestriana,Trigona,Garcinia_madruno,Clusiaceae,Garcinia,0.329958203,3,33,330,3300
UD22_1326,6/4/2023,PA57,Understory,0,1,Apidae_Meliponini,Tetragona_ziegleri,Tetragona,Garcinia_madruno,Clusiaceae,Garcinia,0.121341769,1,12,121,1213
BAU_0313,24/03/2023,PR19,Understory,5,5,Apidae_Meliponini,Trigona_guianae,Trigona,Garcinia_madruno,Clusiaceae,Garcinia,0.357025641,4,36,357,3570
UD22_0690,17/10/2022,PR32,Understory,15,2,Apidae_Meliponini,Trigona_silvestriana,Trigona,Garcinia_madruno,Clusiaceae,Garcinia,0.108737292,1,11,109,1087
UD22_1656,20/04/2023,PR29,Understory,5,3,Apidae_Meliponini,Trigona_guianae,Trigona,Gasteranthus_calcaratus,Gesneriaceae,Gasteranthus,0.233689304,2,23,234,2337
UD22_1584,20/04/2023,PR30,Understory,14,2,Apidae_Meliponini,Trigona_ferricauda,Trigona,Gasteranthus_calcaratus,Gesneriaceae,Gasteranthus,0.212691733,2,21,213,2127
UD22_1584,20/04/2023,PR30,Understory,14,2,Apidae_Meliponini,Trigona_ferricauda,Trigona,Gasteranthus_villosus,Gesneriaceae,Gasteranthus,0.366077856,4,37,366,3661
BAU_0268,11/5/2023,CR14,Understory,37,1,Apidae_Meliponini,Trigona_fulviventris,Trigona,Grias_colombiana,Lecythidaceae,Grias,0.110704961,1,11,111,1107
UD22_1543,7/11/2023,CA61,Understory,0,1,Apidae_Meliponini,Trigona_guianae,Trigona,Guarea_guentheri,Meliaceae,Guarea,0.146874498,1,15,147,1469
UD22_0074,2/4/2022,CR03,Understory,4,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Guarea_guentheri,Meliaceae,Guarea,0.117425877,1,12,117,1174
UD22_1744,12/11/2023,CR17,Understory,8,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Guarea_guentheri,Meliaceae,Guarea,0.438077077,4,44,438,4381
UD22_1542,3/6/2023,OG38,Understory,NA,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Guarea_guentheri,Meliaceae,Guarea,0.141426254,1,14,141,1414
UD22_1291,21/05/2023,OG41,Canopy,NA,14,Apidae_Meliponini,Trigonisca_cf_buyssoni,Trigonisca,Guarea_guentheri,Meliaceae,Guarea,0.161349502,2,16,161,1613
BAU_0207,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Trigonisca_cf_buyssoni,Trigonisca,Guarea_guentheri,Meliaceae,Guarea,0.142705527,1,14,143,1427
UD22_1688,17/10/2023,OG47,Understory,NA,9,Apidae_Meliponini,Nogueirapis_mirandula,Nogueirapis,Guarea_guentheri,Meliaceae,Guarea,0.365215557,4,37,365,3652
UD22_1681,17/10/2023,OG47,Understory,NA,2,Apidae_Meliponini,Trigona_guianae,Trigona,Guarea_guentheri,Meliaceae,Guarea,0.111043443,1,11,111,1110
UD22_1285,7/5/2023,OG49,Understory,NA,4,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Guarea_guentheri,Meliaceae,Guarea,0.392292448,4,39,392,3923
UD22_0165,24/04/2022,OG51,Canopy,NA,1,Apidae_Meliponini,Trigonisca_atomaria,Trigonisca,Guarea_guentheri,Meliaceae,Guarea,0.103198042,1,10,103,1032
UD22_1289,5/5/2023,OG52,Canopy,NA,1,Apidae_Meliponini,Tetragonisca_buchwaldi,Tetragonisca,Guarea_guentheri,Meliaceae,Guarea,0.116427337,1,12,116,1164
UD22_1288,5/5/2023,OG52,Canopy,NA,2,Apidae_Meliponini,Trigonisca_atomaria,Trigonisca,Guarea_guentheri,Meliaceae,Guarea,0.42913628,4,43,429,4291
UD22_1576,4/11/2023,PA56,Understory,0,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Guarea_guentheri,Meliaceae,Guarea,0.526517795,5,53,527,5265
UD22_1606,17/11/2023,PR25,Understory,5,1,Apidae_Meliponini,Nannotrigona_tristella,Nannotrigona,Guarea_guentheri,Meliaceae,Guarea,0.115133463,1,12,115,1151
UD22_1732,28/11/2023,OG28,Understory,NA,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Guarea_guentheri,Meliaceae,Guarea,0.392511428,4,39,393,3925
BAU_0225,9/5/2023,PR36,Understory,8,1,Apidae_Meliponini,Tetragonisca_buchwaldi,Tetragonisca,Guarea_guentheri,Meliaceae,Guarea,0.215031789,2,22,215,2150
UD22_0687,17/10/2022,OG47,Canopy,NA,1,Apidae_Meliponini,Trigonisca_atomaria,Trigonisca,Heisteria_concinna,Erythropalaceae,Heisteria,0.139018391,1,14,139,1390
BAU_0192,15/04/2023,OG45,Understory,NA,1,Apidae_Meliponini,Partamona_sp,Partamona,Henriettella_odorata,Melastomataceae,Henriettella,0.185649753,2,19,186,1856
BAU_0230,6/4/2023,CA62,Understory,0,2,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.288502725,3,29,289,2885
UD22_1744,12/11/2023,CR17,Understory,8,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.217834203,2,22,218,2178
UD22_1277,13/04/2023,OG46,Understory,NA,1,Apidae_Meliponini,Scaptotrigona_postica_group_b,Scaptotrigona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.834749035,8,83,835,8347
UD22_1688,17/10/2023,OG47,Understory,NA,9,Apidae_Meliponini,Nogueirapis_mirandula,Nogueirapis,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.150151206,2,15,150,1502
UD22_1282,7/5/2023,OG49,Canopy,NA,3,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.239342266,2,24,239,2393
UD22_1285,7/5/2023,OG49,Understory,NA,4,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.17266096,2,17,173,1727
UD22_0165,24/04/2022,OG51,Canopy,NA,1,Apidae_Meliponini,Trigonisca_atomaria,Trigonisca,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.676904903,7,68,677,6769
UD22_1576,4/11/2023,PA56,Understory,0,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.105664108,1,11,106,1057
UD22_1732,28/11/2023,OG28,Understory,NA,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Hieronyma_alchorneoides,Phyllanthaceae,Hieronyma,0.1700726,2,17,170,1701
BAU_0268,11/5/2023,CR14,Understory,37,1,Apidae_Meliponini,Trigona_fulviventris,Trigona,Hoffmannia_nicotianifolia,Rubiaceae,Hoffmannia,0.313315927,3,31,313,3133
UD22_0364,23/05/2022,OG38,Canopy,NA,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Huberodendron_patinoi,Malvaceae,Huberodendron,0.116452566,1,12,116,1165
BAU_0293,17/03/2023,CA63,Understory,0,1,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Hydrocotyle_spc,Araliaceae,Hydrocotyle,0.118916745,1,12,119,1189
UD22_1604,4/11/2023,CA60,Understory,0,6,Apidae_Meliponini,Cephalotrigona_sp,Cephalotrigona,Hyptis_atrorubens,Lamiaceae,Hyptis,0.300226708,3,30,300,3002
UD22_1591,4/11/2023,CA60,Understory,0,3,Apidae_Meliponini,Partamona_sp,Partamona,Hyptis_atrorubens,Lamiaceae,Hyptis,0.27623181,3,28,276,2762
UD22_1634,4/11/2023,CA60,Understory,0,1,Apidae_Meliponini,Scaptotrigona_postica_group_b,Scaptotrigona,Hyptis_atrorubens,Lamiaceae,Hyptis,0.6403451,6,64,640,6403
UD22_1571,7/11/2023,CA61,Understory,0,2,Apidae_Meliponini,Tetragona_perangulata,Tetragona,Hyptis_atrorubens,Lamiaceae,Hyptis,0.404277608,4,40,404,4043
BAU_0238,4/4/2023,PR22,Understory,11,2,Apidae_Meliponini,Scaptotrigona_(Gymnotrigona)_sp,Scaptotrigona,Hyptis_atrorubens,Lamiaceae,Hyptis,0.13685225,1,14,137,1369
BAU_0203,29/03/2023,PR33,Understory,1,9,Apidae_Meliponini,Trigona_ferricauda,Trigona,Hyptis_atrorubens,Lamiaceae,Hyptis,0.155057049,2,16,155,1551
BAU_0293,17/03/2023,CA63,Understory,0,1,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Hyptis_lappulacea,Lamiaceae,Hyptis,0.275774232,3,28,276,2758
BAU_0294,17/03/2023,CA63,Understory,0,1,Apidae_Meliponini,Trigona_guianae,Trigona,Hyptis_lappulacea,Lamiaceae,Hyptis,0.138508796,1,14,139,1385
UD22_1707,9/10/2023,PA53,Understory,0,4,Apidae_Meliponini,Tetragona_perangulata,Tetragona,Hyptis_ramosa,Lamiaceae,Hyptis,0.160505338,2,16,161,1605
UD22_1548,25/10/2023,PA58,Understory,0,1,Apidae_Meliponini,Scaptotrigona_luteipennis,Scaptotrigona,Hyptis_ramosa,Lamiaceae,Hyptis,0.413958641,4,41,414,4140
UD22_1614,25/10/2023,PA58,Understory,0,1,Apidae_Meliponini,Trigona_cilipes,Trigona,Hyptis_ramosa,Lamiaceae,Hyptis,0.196603108,2,20,197,1966
UD22_1552,25/10/2023,PA58,Understory,0,9,Apidae_Meliponini,Trigona_cilipes,Trigona,Hyptis_ramosa,Lamiaceae,Hyptis,0.109388234,1,11,109,1094
BAU_0309,11/5/2023,PR34,Understory,37,20,Apidae_Meliponini,Trigona_silvestriana,Trigona,Lamiales_spc,Lamiales spc,Lamiales spc,0.345760737,3,35,346,3458
UD22_1272,20/05/2023,OG42,Canopy,NA,1,Apidae_Meliponini,Dolichotrigona_schulthessi,Dolichotrigona,Lantana_achyranthifolia,Verbenaceae,Lantana,0.170017483,2,17,170,1700
UD22_1278,3/6/2023,OG38,Canopy,NA,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Lantana_trifolia,Verbenaceae,Lantana,0.128767123,1,13,129,1288
UD22_1272,20/05/2023,OG42,Canopy,NA,1,Apidae_Meliponini,Dolichotrigona_schulthessi,Dolichotrigona,Lantana_trifolia,Verbenaceae,Lantana,0.53125,5,53,531,5313
BAU_0295,17/03/2023,CA63,Understory,0,1,Apidae_Meliponini,Trigona_corvina,Trigona,Laportea_aestuans,Urticaceae,Laportea,0.234314311,2,23,234,2343
BAU_0301,18/03/2023,CA64,Understory,0,1,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.286406356,3,29,286,2864
BAU_0319,31/03/2023,CR02,Understory,7,3,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.121997472,1,12,122,1220
UD22_1301,2/6/2023,CR04,Understory,20,2,Apidae_Meliponini,Nogueirapis_mirandula,Nogueirapis,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.120977233,1,12,121,1210
BAU_0265,2/6/2023,CR04,Understory,20,2,Apidae_Meliponini,Trigona_silvestriana,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.119400703,1,12,119,1194
UD22_1336,29/03/2023,CR13,Understory,1,1,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.690635452,7,69,691,6906
UD22_1619,18/11/2023,OG37,Understory,NA,19,Apidae_Meliponini,Partamona_sp,Partamona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.350325499,4,35,350,3503
UD22_1620,18/11/2023,OG37,Understory,NA,5,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.42293526,4,42,423,4229
UD22_1541,16/03/2023,OG39,Understory,NA,6,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.365636902,4,37,366,3656
UD22_0942,16/03/2023,OG39,Understory,NA,8,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.24845297,2,25,248,2485
BAU_0261,26/03/2023,OG41,Understory,NA,2,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.264044213,3,26,264,2640
UD22_1687,17/10/2023,OG47,Understory,NA,1,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.54224976,5,54,542,5422
UD22_1670,9/10/2023,PA53,Understory,0,2,Apidae_Meliponini,Trigona_fuscipennis,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.193456754,2,19,193,1935
UD22_1633,17/11/2023,PR20,Understory,3,4,Apidae_Meliponini,Tetragonisca_buchwaldi,Tetragonisca,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.28979376,3,29,290,2898
UD22_1647,17/11/2023,PR20,Understory,3,1,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.171917274,2,17,172,1719
UD22_1630,17/11/2023,PR25,Understory,5,3,Apidae_Meliponini,Tetragonisca_angustula,Tetragonisca,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.108527132,1,11,109,1085
UD22_1617,17/11/2023,PR25,Understory,5,6,Apidae_Meliponini,Trigona_nigerrima,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.281342873,3,28,281,2813
UD22_1536,12/3/2023,PR26,Understory,27,2,Apidae_Meliponini,Trigona_fulviventris,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.101197956,1,10,101,1012
UD22_1540,12/3/2023,PR26,Understory,27,1,Apidae_Meliponini,Trigona_guianae,Trigona,Loranthaceae_spc,Loranthaceae,Loranthaceae spc,0.581296493,6,58,581,5813
BAU_0263,26/03/2023,OG41,Understory,NA,2,Apidae_Meliponini,Trigona_ferricauda,Trigona,Ludwigia_erecta,Onagraceae,Ludwigia,0.187036656,2,19,187,1870
BAU_0275,26/03/2023,PA54,Understory,0,2,Apidae_Meliponini,Trigona_guianae,Trigona,Ludwigia_erecta,Onagraceae,Ludwigia,0.621349221,6,62,621,6213
BAU_0242,12/3/2023,PR26,Understory,27,2,Apidae_Meliponini,Trigona_guianae,Trigona,Ludwigia_erecta,Onagraceae,Ludwigia,0.610478741,6,61,610,6105
UD22_1609,7/11/2023,CA61,Understory,0,1,Apidae_Meliponini,Scaptotrigona_postica_group_b,Scaptotrigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.119521912,1,12,120,1195
BAU_0229,6/4/2023,CA62,Understory,0,8,Apidae_Meliponini,Trigona_ferricauda,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.125539501,1,13,126,1255
BAU_0301,18/03/2023,CA64,Understory,0,1,Apidae_Meliponini,Trigona_nigerrima,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.158608662,2,16,159,1586
BAU_0314,31/03/2023,CR02,Understory,7,9,Apidae_Meliponini,Trigona_silvestriana,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.130656469,1,13,131,1307
BAU_0320,4/4/2023,CR05,Understory,11,14,Apidae_Meliponini,Trigona_silvestriana,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.101213172,1,10,101,1012
UD22_0951,14/03/2023,CR06,Understory,32,1,Apidae_Meliponini,Nannotrigona_tristella,Nannotrigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.379282219,4,38,379,3793
UD22_0952,14/03/2023,CR06,Understory,32,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.541410317,5,54,541,5414
UD22_1672,11/10/2023,CR12,Understory,14,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.330275882,3,33,330,3303
UD22_1542,3/6/2023,OG38,Understory,NA,1,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.112153488,1,11,112,1122
UD22_0063,7/4/2022,OG41,Understory,NA,2,Apidae_Meliponini,Partamona_aequatoriana,Partamona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.198735582,2,20,199,1987
BAU_0196,15/04/2023,OG45,Understory,NA,3,Apidae_Meliponini,Trigona_silvestriana,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.115595289,1,12,116,1156
UD22_1676,27/10/2023,OG50,Understory,NA,1,Apidae_Meliponini,Trigona_guianae,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.105381166,1,11,105,1054
UD22_1721,9/10/2023,PA53,Understory,0,3,Apidae_Meliponini,Scaptotrigona_luteipennis,Scaptotrigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.201582517,2,20,202,2016
UD22_1667,9/10/2023,PA53,Understory,0,1,Apidae_Meliponini,Scaptotrigona_postica_group_b,Scaptotrigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.506122449,5,51,506,5061
UD22_1654,9/10/2023,PA53,Understory,0,1,Apidae_Meliponini,Trigona_silvestriana,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.128832423,1,13,129,1288
UD22_1328,6/4/2023,PA57,Understory,0,1,Apidae_Meliponini,Trigona_cilipes,Trigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.12642731,1,13,126,1264
UD22_1548,25/10/2023,PA58,Understory,0,1,Apidae_Meliponini,Scaptotrigona_luteipennis,Scaptotrigona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.142632939,1,14,143,1426
UD22_0208,5/4/2022,PR22,Understory,11,1,Apidae_Meliponini,Trigonisca_atomaria,Trigonisca,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.224156692,2,22,224,2242
UD22_0035,10/4/2022,PR26,Canopy,27,1,Apidae_Meliponini,Trigonisca_cf_buyssoni,Trigonisca,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.985183547,10,99,985,9852
UD22_0716,21/10/2022,PR27,Understory,26,1,Apidae_Meliponini,Partamona_nr_peckolti,Partamona,Magnoliopsida_spc,Magnoliopsida spc,Magnoliopsida spc,0.282186442,3,28,282,2822
